iter	Passed	Remaining
840	9571	1809
841	9579	1797
842	9588	1785
843	9596	1773
844	9604	1761
845	9614	1750
846	9623	1738
847	9631	1726
848	9639	1714
849	9649	1702
850	9656	1690
851	9664	1678
852	9671	1666
853	9679	1654
854	9688	1643
855	9695	1631
856	9704	1619
857	9713	1607
858	9720	1595
859	9729	1583
860	9736	1571
861	9743	1559
862	9749	1547
863	9755	1535
864	9762	1523
865	9769	1511
866	9776	1499
867	9783	1487
868	9791	1476
869	9798	1464
870	9805	1452
871	9812	1440
872	9820	1428
873	9828	1416
874	9836	1405
875	9844	1393
876	9851	1381
877	9858	1369
878	9865	1357
879	9872	1346
880	9880	1334
881	9888	1322
882	9896	1311
883	9904	1299
884	9911	1287
885	9917	1276
886	9924	1264
887	9931	1252
888	9938	1240
889	9946	1229
890	9954	1217
891	9961	1206
892	9967	1194
893	9974	1182
894	9979	1170
895	9986	1159
896	9992	1147
897	9998	1135
898	10005	1124
899	10011	1112
900	10017	1100
901	10024	1089
902	10031	1077
903	10037	1065
904	10044	1054
905	10049	1042
906	10055	1031
907	10062	1019
908	10068	1007
909	10074	996
910	10079	984
911	10085	973
912	10091	961
913	10097	950
914	10103	938
915	10110	927
916	10116	915
917	10122	904
918	10128	892
919	10134	881
920	10140	869
921	10145	858
922	10150	846
923	10155	835
924	10160	823
925	10166	812
926	10171	800
927	10176	789
928	10181	778
929	10186	766
930	10192	755
931	10197	744
932	10202	732
933	10207	721
934	10212	709
935	10217	698
936	10222	687
937	10227	676
938	10232	664
939	10237	653
940	10242	642
941	10247	630
942	10251	619
943	10255	608
944	10260	597
945	10265	585
946	10269	574
947	10274	563
948	10278	552
949	10283	541
950	10287	530
951	10291	518
952	10295	507
953	10299	496
954	10304	485
955	10309	474
956	10313	463
957	10317	452
958	10322	441
959	10327	430
960	10331	419
961	10335	408
962	10340	397
963	10344	386
964	10349	375
965	10353	364
966	10358	353
967	10362	342
968	10366	331
969	10370	320
970	10374	309
971	10379	298
972	10383	288
973	10387	277
974	10392	266
975	10397	255
976	10401	244
977	10405	234
978	10409	223
979	10414	212
980	10418	201
981	10423	191
982	10428	180
983	10432	169
984	10437	158
985	10441	148
986	10446	137
987	10450	126
988	10454	116
989	10458	105
990	10462	95
991	10466	84
992	10471	73
993	10475	63
994	10479	52
995	10483	42
996	10487	31
997	10491	21
998	10495	10
999	10499	0
10617	0
