iter	RMSE
214	1313.069867
215	1311.213854
216	1308.602234
217	1307.291556
218	1304.653134
219	1301.992377
220	1300.672248
221	1298.098131
222	1289.993888
223	1288.396347
224	1286.777181
225	1284.44518
226	1282.984484
227	1273.27189
228	1271.940758
229	1269.591526
230	1266.256236
231	1262.974236
232	1259.431826
233	1257.364152
234	1255.01929
235	1253.744582
236	1245.762758
237	1243.030113
238	1239.424228
239	1235.732178
240	1234.190504
241	1232.017102
242	1230.451225
243	1229.205145
244	1219.352665
245	1218.249096
246	1216.162373
247	1214.300687
248	1211.476509
249	1208.441258
250	1206.423855
251	1205.42989
252	1204.168765
253	1195.216989
254	1192.842837
255	1190.945131
256	1189.396214
257	1187.52254
258	1185.878113
259	1184.350874
260	1177.316237
261	1176.138701
262	1173.720872
263	1167.635499
264	1165.8302
265	1161.378227
266	1160.062598
267	1158.764786
268	1157.684179
269	1151.290609
270	1144.524399
271	1143.509591
272	1142.330413
273	1141.319054
274	1138.521308
275	1134.284687
276	1132.324633
277	1131.102625
278	1128.873802
279	1126.00446
280	1123.841147
281	1118.277746
282	1117.162214
283	1115.858147
284	1108.292616
285	1107.219364
286	1106.192573
287	1105.195645
288	1104.460563
289	1100.094202
290	1098.739668
291	1097.207286
292	1095.94749
293	1092.91382
294	1089.931017
295	1087.943609
296	1076.34416
297	1075.695098
298	1074.948643
299	1072.255056
300	1071.004115
301	1067.350808
302	1065.421169
303	1064.82463
304	1062.981865
305	1062.282357
306	1060.554533
307	1053.846494
308	1043.420794
309	1042.688076
310	1041.732809
311	1040.499077
312	1039.817896
313	1038.842048
314	1029.297613
315	1029.031307
316	1028.373009
317	1027.046341
318	1025.790827
319	1024.480263
320	1020.482582
321	1019.354866
322	1017.813656
323	1016.629868
324	1015.537212
325	1013.225965
326	1012.034431
327	1011.179295
328	1008.815343
329	998.9436449
330	994.4293972
331	992.8883765
332	989.9988265
333	988.369502
334	980.6355779
335	979.085549
336	970.5139241
337	969.7692774
338	968.537219
339	967.6788597
340	965.5465417
341	964.811908
342	964.1057572
343	962.5700181
344	955.8185763
345	953.955755
346	953.3079364
347	952.6574701
348	952.0335337
349	950.1906783
350	949.2597328
351	946.3811144
352	945.7953987
353	943.8171492
354	942.5715834
355	941.847062
356	940.0596839
357	932.5949425
358	931.6315968
359	926.3068445
360	925.1564309
361	923.5040761
362	922.2532017
363	921.5860697
364	920.6169398
365	919.0080601
366	914.2385181
367	912.8098809
368	911.2276622
369	910.2445754
370	906.8741313
371	906.4187097
372	905.1589539
373	903.4383344
374	901.2171753
375	899.9822327
376	898.6690843
377	895.7216405
378	895.0350146
379	894.5961624
380	892.9678876
381	891.6797295
382	890.5937152
383	889.8599848
384	889.0036123
385	887.9567098
386	887.4691329
387	885.970689
388	884.5692859
389	884.1603297
390	878.1456372
391	877.6781641
392	876.0516678
393	874.6843157
394	873.9828724
395	872.522106
396	868.2904503
397	867.8515495
398	866.6392151
399	865.4340489
400	864.1463085
401	862.0867696
402	860.5169795
403	859.6010153
404	859.1904148
405	858.0944207
406	857.1141835
407	856.7253521
408	854.5542825
409	852.2900893
410	850.6433315
411	849.1895822
412	848.5507405
413	847.7631885
414	846.6136827
415	845.2684291
416	843.855301
417	843.3258506
418	842.4281854
419	841.6304883
420	839.2109908
421	838.4937617
422	837.5530535
423	832.6455862
424	831.7298411
425	830.8372356
426	828.3022159
427	826.980015
428	825.8787031
429	825.1400144
430	820.7303611
431	819.5971762
432	819.1598233
433	817.7334467
434	817.2384207
435	816.2881374
436	815.2036992
437	814.1918522
438	813.6864464
439	812.8400257
440	812.1854245
441	811.4966286
442	810.3773151
443	806.4228459
444	806.2588956
445	805.26686
446	803.846596
447	803.2806708
448	802.8057566
449	802.1723125
450	800.8752934
451	799.8588535
452	798.858965
453	797.6772971
454	797.0044912
455	796.4842525
456	795.0987693
457	793.791432
458	793.118107
459	792.702408
460	791.9459086
461	791.4239227
462	791.0226042
463	790.0912829
464	786.5025964
465	785.4230106
466	784.9519105
467	784.0377461
468	782.8690079
469	781.704341
470	781.0899653
471	780.7711739
472	779.6243125
473	779.0034498
474	777.7739898
475	776.9203656
476	776.3768031
477	775.2552362
478	773.7187964
479	772.6831642
480	767.5353344
481	766.6950579
482	766.1695365
483	765.7132297
484	764.6362332
485	764.3002218
486	763.6150666
487	762.7878992
488	762.2971307
489	761.9379883
490	760.9478864
491	760.227007
492	759.3332844
493	758.9559454
494	757.7595021
495	757.1795951
496	756.515719
497	755.6836751
498	753.8012056
499	751.2311836
500	750.5800622
501	750.0141368
502	749.3204049
503	748.2270703
504	747.2929523
505	746.342082
506	744.6889702
507	744.3014697
508	743.7676809
509	742.9813423
510	742.388333
511	741.8713065
512	741.0824041
513	740.7700732
514	738.5097543
515	737.2677803
516	736.6145086
517	736.0096705
518	735.5789256
519	735.111234
520	734.2314624
521	732.9709808
522	732.2611516
523	728.4372378
524	726.9604508
525	726.2191477
526	725.34403
527	724.4601262
528	724.1369614
529	722.4577028
530	721.7117612
531	721.2396745
532	719.230389
533	718.5473028
534	717.4365776
535	716.4387457
536	713.6817003
537	712.9269617
538	712.3432904
539	710.6729353
540	710.3946753
541	709.6706291
542	708.8929658
543	708.2308756
544	707.4924082
545	706.8228277
546	706.4118143
547	705.2034523
548	704.7511696
549	704.1605768
550	703.5741605
551	703.2058829
552	702.0044908
553	700.8598083
554	698.3188255
555	696.9810043
556	695.474278
557	694.7791011
558	694.1421785
559	693.5490727
560	692.4038934
561	690.8610403
562	690.1961118
563	687.0800149
564	686.7508154
565	686.3950691
566	684.5200159
567	683.4614785
568	681.4327895
569	680.6791515
570	679.2947793
571	678.2977195
572	677.2708619
573	676.629946
574	676.2520181
575	675.3632759
576	674.4417379
577	673.6612122
578	672.5670275
579	671.8769814
580	671.5779943
581	671.0558984
582	670.5257744
583	669.9699571
584	669.3925671
585	668.2169495
586	667.525294
587	666.7010512
588	666.4301269
589	665.9376515
590	664.8510952
591	663.7202478
592	662.7579284
593	661.9745069
594	661.2258807
595	660.5388879
596	659.1821098
597	657.095817
598	656.8500638
599	656.4585456
600	655.5325167
601	654.5561307
602	653.8298077
603	653.1750175
604	652.5883119
605	651.9561758
606	651.5081835
607	651.0674473
608	650.6777817
609	650.3921509
610	650.1637765
611	649.3236645
612	648.4896037
613	647.6930576
614	647.0106473
615	646.7200453
616	646.4503494
617	645.9638507
618	645.6527923
619	645.1742853
620	644.3219386
621	643.8240519
622	643.1970842
623	642.7391494
624	642.4540865
625	641.8800725
626	640.9404779
627	640.6918389
628	639.0490962
629	638.3804565
630	637.884592
631	637.6292874
632	637.2001812
633	636.7876295
634	635.8838729
635	635.332897
636	634.4476197
637	634.2338129
638	633.9995144
639	633.0723374
640	632.4220587
641	631.4656825
642	631.0456759
643	630.290612
644	629.840556
645	629.3667789
646	629.0000679
647	628.7395762
648	628.0786646
649	627.234718
650	626.8985206
651	626.092641
652	625.3703278
653	625.1310837
654	624.4922815
655	623.5395012
656	622.9437428
657	622.2614043
658	621.8183899
659	621.2472836
660	620.0657288
661	619.4840119
662	618.7687741
663	618.3563911
664	617.3865843
665	616.5374872
666	615.6566438
667	615.4334682
668	615.2052282
669	614.6827655
670	614.3841131
671	613.821387
672	613.4881281
673	613.2586462
674	612.480148
675	611.5055167
676	609.3729035
677	609.1138154
678	608.3648423
679	607.7490871
680	607.4779947
681	606.9768332
682	606.3808649
683	605.0233694
684	604.7391503
685	603.9448908
686	603.7546733
687	603.5344181
688	602.7936996
689	602.569958
690	602.1014082
691	601.5486575
692	601.236849
693	600.4574819
694	599.8768075
695	599.3551064
696	598.1200732
697	596.8884347
698	596.1365438
699	595.6301142
700	595.4029576
701	594.5766836
702	594.0847645
703	593.610091
704	592.9306044
705	592.5436285
706	591.3771337
707	591.2352135
708	590.6955455
709	590.0691694
710	589.1244443
711	588.7845838
712	588.5524852
713	587.8421042
714	587.0835155
715	586.8573878
716	586.2599905
717	585.9597752
718	585.3599916
719	584.4082927
720	583.8124963
721	583.5558905
722	583.3792731
723	582.7159321
724	582.2858427
725	581.2807172
726	581.0722809
727	580.4407379
728	580.2705777
729	579.8000076
730	579.3037098
731	578.769011
732	578.3440107
733	577.4661193
734	577.2114931
735	576.7518419
736	576.0413143
737	575.5944935
738	574.7949792
739	574.6262376
740	574.2663149
741	573.8108029
742	573.1909783
743	572.9482698
744	572.2854857
745	571.7860434
746	571.6247014
747	571.2423144
748	570.6963732
749	570.469448
750	569.8987662
751	569.5867691
752	569.1414803
753	568.4889071
754	568.2022034
755	567.750137
756	567.475091
757	566.9591844
758	566.6732198
759	565.7688803
760	564.8840481
761	564.4216721
762	563.8330083
763	562.9803212
764	561.3806323
765	561.1941417
766	560.9064287
767	560.6948985
768	560.3644411
769	559.7804566
770	559.4409739
771	558.9240631
772	558.3900545
773	557.94542
774	557.4583439
775	556.8170565
776	556.3294435
777	556.0258423
778	555.7188446
779	555.5327123
780	555.1285878
781	554.4990102
782	554.0569699
783	553.558813
784	553.436875
785	552.9885911
786	552.4411698
787	552.3072852
788	551.7751412
789	551.4079527
790	550.3903882
791	550.1557162
792	549.4549426
793	549.287508
794	548.8970777
795	548.2015186
796	547.7347602
797	547.234211
798	546.6891601
799	546.0269085
800	545.6165521
801	545.1767989
802	544.9657027
803	544.1608711
804	543.2938202
805	542.7291136
806	542.2285615
807	541.7159646
808	541.2280118
809	540.8535717
810	540.4621034
811	539.973583
812	539.8580518
813	539.3942157
814	538.8264757
815	538.2496052
816	537.7330385
817	537.2035509
818	536.4727657
819	535.8521515
820	535.2878105
821	534.9847212
822	534.514313
823	534.1505805
824	533.7260558
825	533.2437866
826	532.6960845
827	532.554741
828	531.8996978
829	531.7607331
830	531.2808244
831	531.1494494
832	530.2721474
833	529.8720087
834	529.4449824
835	529.2028654
836	528.8299979
837	528.2558723
838	527.990016
839	527.51893
840	527.1637197
841	527.1518478
842	526.8259287
843	526.4795131
844	525.8943034
845	525.477358
846	525.1184572
847	524.8112552
848	524.2578994
849	524.0775843
850	523.6985367
851	523.3760368
852	522.4404983
853	522.3245052
854	521.8021593
855	521.4885002
856	521.011698
857	520.5813578
858	520.4541763
859	520.1211588
860	519.7191099
861	519.657092
862	519.230483
863	518.8866149
864	518.775212
865	518.346878
866	518.0741804
867	517.6299011
868	517.1580905
869	516.7847859
870	516.4271047
871	515.9369878
872	515.2077295
873	514.7544012
874	513.9560871
875	513.5561075
876	513.1346493
877	512.6836429
878	512.365989
879	511.6635893
880	510.7464495
881	510.1414272
882	509.7723656
883	509.2051314
884	508.9298214
885	508.3645936
886	507.9227526
887	507.5776048
888	507.1113685
889	506.711107
890	506.3715594
891	506.2677874
892	506.123523
893	505.3536945
894	505.0946636
895	504.7127696
896	504.2451531
897	504.0381894
898	503.9411114
899	503.8340459
900	503.4564545
901	503.4341107
902	502.9146468
903	502.82351
904	502.4232655
905	502.1076776
906	501.8062136
907	501.7179883
908	501.0711037
909	501.0262171
910	500.6748644
911	500.3307117
912	499.9556361
913	499.8278678
914	499.4077891
915	498.8166795
916	498.1819112
917	497.7596507
918	497.5056419
919	497.173487
920	497.1394371
921	496.877508
922	496.5589852
923	496.2944893
924	495.9240643
925	495.8301675
926	495.7829611
927	495.4182005
928	495.0855506
929	494.5851347
930	494.2517124
931	493.9442093
932	493.8463719
933	493.753682
934	493.670237
935	493.2591054
936	492.8453077
937	492.7392436
938	492.4301152
939	492.2413232
940	491.6502129
941	491.3558857
942	491.0371495
943	490.3931392
944	490.1966164
945	490.0695999
946	489.6315482
947	489.2641772
948	488.8961066
949	488.5556921
950	488.1958753
951	487.7093884
952	487.3141693
953	486.9658444
954	486.6526601
955	486.5280903
956	486.1574316
957	485.8128407
958	485.6107653
959	484.5954959
960	484.4507785
961	483.773165
962	483.7628241
963	483.4278449
964	483.2351923
965	482.8438571
966	482.5318681
967	482.1837192
968	481.8813414
969	481.4671817
970	481.1754514
971	480.8878849
972	480.5404929
973	480.32396
974	480.0336075
975	479.6924085
976	479.549405
977	479.1419389
978	478.7929557
979	478.4003599
980	478.0714607
981	477.8842415
982	477.6851279
983	477.562628
984	477.1700088
985	476.5803867
986	476.1747546
987	475.8452809
988	475.6831987
989	475.372807
990	475.0807243
991	474.762323
992	474.3421353
993	474.3229152
994	473.9252569
995	473.6278685
996	473.409899
997	472.8972386
998	472.811375
999	472.0836115
4582961
.5122788
9567
