iter	Passed	Remaining
325	5323	11007
326	5339	10989
327	5356	10973
328	5372	10958
329	5388	10940
330	5403	10922
331	5419	10904
332	5435	10887
333	5452	10871
334	5469	10856
335	5486	10841
336	5501	10823
337	5518	10808
338	5535	10792
339	5551	10775
340	5568	10761
341	5583	10741
342	5599	10725
343	5617	10712
344	5632	10694
345	5647	10675
346	5663	10656
347	5678	10639
348	5696	10626
349	5712	10608
350	5727	10589
351	5743	10573
352	5761	10559
353	5777	10542
354	5794	10527
355	5812	10514
356	5829	10499
357	5845	10482
358	5863	10468
359	5879	10452
360	5895	10435
361	5915	10425
362	5933	10411
363	5950	10396
364	5965	10378
365	5985	10368
366	6005	10358
367	6021	10341
368	6037	10324
369	6053	10307
370	6069	10289
371	6084	10272
372	6101	10256
373	6117	10239
374	6134	10223
375	6149	10206
376	6167	10191
377	6186	10179
378	6204	10166
379	6222	10152
380	6238	10135
381	6255	10120
382	6270	10102
383	6287	10086
384	6303	10069
385	6318	10050
386	6333	10031
387	6347	10012
388	6362	9994
389	6378	9976
390	6393	9958
391	6408	9940
392	6424	9922
393	6439	9905
394	6455	9887
395	6469	9868
396	6485	9851
397	6500	9832
398	6515	9814
399	6532	9798
400	6548	9782
401	6564	9764
402	6583	9752
403	6600	9737
404	6616	9720
405	6633	9704
406	6649	9687
407	6664	9669
408	6678	9650
409	6694	9633
410	6709	9615
411	6725	9598
412	6742	9582
413	6760	9568
414	6776	9551
415	6794	9538
416	6810	9521
417	6826	9504
418	6842	9487
419	6858	9470
420	6874	9455
421	6889	9436
422	6904	9418
423	6919	9400
424	6937	9386
425	6957	9374
426	6972	9356
427	6987	9338
428	7002	9320
429	7018	9303
430	7033	9286
431	7048	9267
432	7064	9251
433	7080	9234
434	7098	9219
435	7115	9204
436	7133	9190
437	7149	9173
438	7164	9156
439	7181	9139
440	7197	9123
441	7213	9107
442	7230	9090
443	7248	9077
444	7265	9061
445	7283	9047
446	7299	9030
447	7316	9015
448	7334	9000
449	7350	8984
450	7367	8968
451	7384	8952
452	7402	8938
453	7420	8923
454	7436	8907
455	7454	8892
456	7471	8877
457	7487	8860
458	7502	8842
459	7519	8827
460	7534	8809
461	7551	8793
462	7570	8780
463	7588	8765
464	7607	8752
465	7623	8735
466	7639	8718
467	7655	8702
468	7672	8686
469	7687	8668
470	7703	8652
471	7718	8634
472	7736	8620
473	7754	8605
474	7771	8589
475	7788	8573
476	7804	8556
477	7823	8544
478	7845	8533
479	7863	8518
480	7880	8503
481	7897	8487
482	7914	8471
483	7932	8457
484	7948	8440
485	7962	8421
486	7977	8403
487	7993	8386
488	8008	8368
489	8023	8351
490	8040	8335
491	8056	8318
492	8070	8299
493	8086	8283
494	8102	8266
495	8119	8250
496	8137	8236
497	8153	8218
498	8169	8202
499	8185	8185
500	8200	8167
501	8218	8153
502	8234	8136
503	8250	8119
504	8266	8102
505	8282	8086
506	8300	8070
507	8315	8053
508	8331	8036
509	8347	8019
510	8363	8003
511	8380	7987
512	8397	7971
513	8414	7956
514	8429	7938
515	8446	7923
516	8462	7906
517	8478	7889
518	8493	7871
519	8511	7856
520	8529	7841
521	8544	7824
522	8559	7806
523	8575	7790
524	8591	7773
525	8607	7756
526	8624	7740
527	8638	7722
528	8655	7706
529	8672	7690
530	8690	7675
531	8705	7657
532	8720	7640
533	8737	7624
534	8755	7610
535	8771	7593
536	8787	7576
537	8802	7559
538	8821	7544
539	8837	7527
540	8853	7511
541	8869	7494
542	8887	7480
543	8908	7467
544	8930	7455
545	8944	7437
546	8959	7420
547	8974	7402
548	8991	7386
549	9008	7370
550	9025	7354
551	9042	7338
552	9058	7322
553	9076	7306
554	9091	7289
555	9107	7273
556	9124	7256
557	9140	7240
558	9155	7223
559	9171	7206
560	9186	7189
561	9204	7173
562	9218	7155
563	9236	7140
564	9251	7123
565	9269	7107
566	9284	7090
567	9302	7074
568	9317	7058
569	9333	7041
570	9350	7024
571	9365	7007
572	9382	6991
573	9397	6974
574	9417	6960
575	9432	6943
576	9447	6926
577	9466	6911
578	9482	6894
579	9499	6878
580	9515	6862
581	9534	6847
582	9551	6832
583	9566	6814
584	9583	6798
585	9598	6781
586	9614	6764
587	9629	6747
588	9649	6733
589	9665	6716
590	9680	6699
591	9695	6681
592	9712	6665
593	9729	6649
594	9744	6633
595	9760	6615
596	9776	6599
597	9792	6583
598	9808	6566
599	9825	6550
600	9842	6534
601	9860	6518
602	9877	6503
603	9893	6486
604	9916	6474
605	9932	6457
606	9948	6441
607	9965	6424
608	9983	6409
609	9999	6393
610	10015	6376
611	10030	6359
612	10048	6344
613	10064	6327
614	10079	6309
615	10094	6292
616	10110	6276
617	10126	6259
618	10142	6242
619	10159	6226
620	10175	6209
621	10190	6192
622	10205	6175
623	10220	6158
624	10236	6141
625	10251	6124
626	10268	6108
627	10283	6091
628	10299	6075
629	10314	6057
630	10332	6042
631	10348	6025
632	10364	6009
633	10379	5992
634	10398	5977
635	10415	5961
636	10432	5944
637	10451	5929
638	10467	5913
639	10485	5898
640	10502	5882
641	10520	5866
642	10538	5851
643	10557	5836
644	10576	5820
645	10593	5805
646	10610	5789
647	10626	5772
648	10642	5755
649	10658	5739
650	10676	5723
651	10692	5706
652	10708	5690
653	10726	5674
654	10742	5658
655	10759	5642
656	10775	5625
657	10791	5608
658	10807	5592
659	10822	5574
660	10838	5558
661	10853	5541
662	10871	5525
663	10890	5510
664	10907	5494
665	10923	5478
666	10939	5461
667	10955	5444
668	10970	5427
669	10988	5412
670	11006	5396
671	11022	5379
672	11038	5363
673	11055	5347
674	11071	5330
675	11088	5314
676	11104	5297
677	11121	5281
678	11139	5266
679	11155	5249
680	11172	5233
681	11189	5217
682	11206	5201
683	11222	5184
684	11239	5168
685	11254	5151
686	11268	5133
687	11284	5117
688	11302	5101
689	11319	5085
690	11336	5069
691	11355	5054
692	11372	5038
693	11390	5022
694	11405	5005
695	11421	4988
696	11438	4972
697	11454	4956
698	11470	4939
699	11487	4923
700	11503	4906
701	11519	4890
702	11536	4874
703	11555	4858
704	11570	4841
705	11586	4824
706	11602	4808
707	11618	4792
708	11634	4775
709	11651	4758
710	11667	4742
711	11681	4725
712	11697	4708
713	11712	4691
714	11729	4675
715	11746	4659
716	11762	4642
717	11780	4626
718	11796	4610
719	11811	4593
720	11826	4576
721	11841	4559
722	11858	4543
723	11880	4528
724	11896	4512
725	11911	4495
726	11927	4478
727	11942	4462
728	11958	4445
729	11974	4428
730	11990	4412
731	12006	4395
732	12023	4379
733	12041	4363
734	12056	4346
735	12072	4330
736	12087	4313
737	12105	4297
738	12120	4280
739	12137	4264
740	12154	4248
741	12171	4232
742	12189	4216
743	12205	4199
744	12221	4183
745	12237	4166
746	12253	4150
747	12270	4134
748	12288	4117
749	12304	4101
750	12321	4085
751	12336	4068
752	12352	4051
753	12368	4035
754	12384	4018
755	12400	4002
756	12416	3985
757	12432	3969
758	12448	3952
759	12463	3935
760	12479	3919
761	12495	3902
762	12510	3886
763	12528	3869
764	12543	3853
765	12559	3836
766	12577	3820
767	12595	3804
768	12610	3788
769	12625	3771
770	12642	3754
771	12660	3739
772	12675	3722
773	12692	3706
774	12708	3689
775	12725	3673
776	12741	3656
777	12758	3640
778	12777	3624
779	12796	3609
780	12814	3593
781	12831	3577
782	12847	3560
783	12869	3545
784	12884	3528
785	12900	3512
786	12914	3495
787	12932	3479
788	12950	3463
789	12966	3446
790	12993	3433
791	13011	3417
792	13028	3400
793	13043	3384
794	13059	3367
795	13073	3350
796	13088	3333
797	13104	3317
798	13120	3300
799	13136	3284
800	13152	3267
801	13169	3251
