iter	RMSE
214	1313.069867
215	1311.213854
216	1308.602234
217	1307.291556
218	1304.653134
219	1301.992377
220	1300.672248
221	1298.098131
222	1289.993888
223	1288.396347
224	1286.777181
225	1284.44518
226	1282.984484
227	1273.27189
228	1271.940758
229	1269.591526
230	1266.256236
231	1262.974236
232	1259.431826
233	1257.364152
234	1255.01929
235	1253.744582
236	1245.762758
237	1243.030113
238	1239.424228
239	1235.732178
240	1234.190504
241	1232.017102
242	1230.451225
243	1229.205145
244	1219.352665
245	1218.249096
246	1216.162373
247	1214.300687
248	1211.476509
249	1208.441258
250	1206.423855
251	1205.42989
252	1204.168765
253	1195.216989
254	1192.842837
255	1190.945131
256	1189.396214
257	1187.52254
258	1185.8781259259	1184.3508260260	1177.3162261261	1176.1387262262	1173.7208263263	1167.6354264264	1165.83022265	1161.3782272266	1160.0625982267	1158.7647862268	1157.6841792269	1151.290609270	1016.055424
2271	1143.5095927272	1142.33041273	1011.329006
27274	1138.5213027275	1134.2846827276	1132.3246327277	1131.1026227278	1128.8738027279	1126.004462280	1123.8411472281	1118.2777428282	1117.1622128283	1115.8581428284	1108.2926128285	1107.2193286286	1106.1925287287	1105.1956288288	1104.460289	289	1100.094290	969.4578632
291	291	1097.207292	292	1095.947293293	1092.9138294	959.1804227
295	957.8836318
296	956.6354683
297	955.3677644
2298	1074.9486429299	1072.2550530300	1071.0041130301	1067.3508302302	1065.4211303303	1064.824630304	1062.9818630305	1062.2823530306	1060.5545330307	1053.8464308308	1043.4207309309	1042.6880310310	1041.7328311311	1040.4990312312	1039.8178313313	1038.8420314314	1029.2976315	920.3358092
316	919.1733136
317	918.0493687
318	916.0590518
319	914.1224916
320	912.9672474
321	909.2613306
322	908.4097445
323323	1016.6298324324	1015.5372325325	1013.225326	326	1012.034327	327	1011.1328	89328	1008.8329	89329	998.94330	89330	994.42331	89331	992.88332	88332	989.9333	887333	988.3334	88334	980.6335	882335	979.0336	881.2235287
337	878.8366983
338	876.3423705
339	874.8045929
340	873.9861373
341	873.3055623
342	872.2377908
343	870.9353053
344	870.3302497
345	868.7043256
346	866.9563956
347	865.7400061
348	863.9355928
349	860.2553596
350	859.3637932
351	857.9602176
352	856.5937538
353	855.191244
354	854.4861566
355	849.6194985
356	847.3239621
357	846.2959754
358	844.4000672
359	842.0308284
360	841.1105913
361	839.8307531
362	838.9099886
363	837.6574434
364	836.7274257
365	835.5612717
366	833.3177869
367	832.8280492
368	832.2279403
369	831.1710675
370	830.4178354
371	829.6007961
372	828.4785021
373	827.1566624
374	826.7214263
375	825.5986893
376	824.8588071
377	824.16887
378	820.3474096
379	819.7484304
380	818.1346206
381	816.8934094
382	815.5104753
383	814.8536188
384	814.0848607
385	811.5848401
386	809.8414458
387	808.9251762
388	807.8990996
389	804.7544366
390	802.6918651
391	802.2761568
392	800.9466821
393	799.0839059
394	797.1912424
395	795.9808006
396	794.4904525
397	793.441112
398	792.5569589
399	791.7110922
400	791.1232952
401	790.4034771
402	788.8636166
403	787.9069969
404	785.0055111
405	784.6206608
406	783.1606083
407	782.6145933
408	780.9453668
409	780.1655815
410	779.8468684
411	778.5998777
412	777.6664024
413	776.9298899
414	776.3253377
415	774.1409964
416	773.2856207
417	772.4017927
418	771.2107727
419	770.3827655
420	769.394887
421	768.4167034
422	767.0526358
423	766.296087
424	765.0001787
425	764.2908795
426	763.455321
427	762.3267037
428	761.6222819
429	760.7733343
430	760.240959
431	759.5282257
432	759.1298458
433	758.0958279
434	757.0564734
435	754.9415969
436	753.9922048
437	751.1962418
438	750.2958343
439	749.5412195
440	749.1410854
441	748.1462706
442	746.9804808
443	746.1976202
444	745.399357
445	744.232893
446	743.4394583
447	742.8579861
448	740.8665981
449	740.1118109
450	739.7164196
451	738.733105
452	738.1902321
453	736.871909
454	735.3793841
455	734.8827945
456	733.8385928
457	732.8066706
458	731.2260687
459	730.764692
460	728.7279105
461	727.8460926
462	726.8792158
463	726.1921951
464	725.3635501
465	724.4226416
466	723.2216223
467	722.5022316
468	721.6770556
469	721.2819309
470	720.4505198
471	718.4552082
472	717.9141721
473	717.1856942
474	714.8124919
475	714.2277965
476	712.5796358
477	710.3461127
478	709.3227599
479	708.8612316
480	706.6192314
481	706.0609686
482	704.86412
483	704.4406116
484	703.6441638
485	702.2237964
486	701.0511556
487	699.2061902
488	698.0963291
489	697.1487339
490	696.4918951
491	695.9630626
492	695.0066279
493	694.1562902
494	692.8188025
495	692.0158644
496	690.9771197
497	690.5819412
498	689.8375842
499	688.985376
500	688.3403104
501	686.8120346
502	685.5306984
503	683.7446729
504	683.2551549
505	682.7221796
506	681.7885641
507	680.2266885
508	679.7716775
509	678.768643
510	678.6653229
511	677.7838457
512	676.6811713
513	675.7317646
514	674.8455906
515	673.9276143
516	673.736873
517	672.9716868
518	672.0623723
519	670.7644453
520	670.412574
521	668.9856428
522	667.8829345
523	666.110289
524	666.0350496
525	665.5816843
526	664.4116236
527	663.4992847
528	662.3036227
529	661.201282
530	659.4649956
531	658.9715552
532	658.0742478
533	657.3206652
534	657.2304724
535	656.9595497
536	656.3569588
537	655.6132403
538	654.4511053
539	653.3581825
540	653.0562215
541	652.9909787
542	652.066748
543	651.4649667
544	650.8378174
545	649.9141365
546	649.0770816
547	648.1717994
548	648.1087202
549	647.4740401
550	647.065169
551	646.430748
552	645.6665967
553	644.1917348
554	643.5251906
555	642.3194505
556	641.6319465
557	641.1685729
558	640.7057079
559	640.1121083
560	640.0942134
561	639.5399702
562	638.4897293
563	637.5316988
564	636.7775121
565	636.5069817
566	635.5534247
567	635.4275823
568	635.4177203
569	635.0366113
570	634.2056059
571	633.4826033
572	632.6378955
573	631.9218598
574	631.4341471
575	630.2659907
576	629.6479494
577	629.6381091
578	629.1104845
579	628.1668761
580	627.4785019
581	627.0616584
582	626.3744613
583	625.6288706
584	625.0684952
585	624.6571116
586	624.6473392
587	624.5025183
588	623.6987079
589	622.9707362
590	622.9620334
591	622.199102
592	620.8301138
593	620.4069511
594	619.6430466
595	619.4477353
596	618.7914438
597	617.9150217
598	617.8831808
599	617.2617221
600	616.5109139
601	616.1340819
602	615.7095834
603	614.9650966
604	614.3286149
605	613.2529287
606	612.7081268
607	612.0916741
608	611.2149488
609	610.7366219
610	610.4122262
611	610.0212372
612	609.444332
613	608.9546655
614	608.3501009
615	607.8244753
616	607.2421038
617	606.3137582
618	605.8063329
619	605.3077647
620	605.1730148
621	605.1120664
622	604.3908534
623	603.8518718
624	603.1199614
625	602.6473088
626	602.0779628
627	602.0651744
628	601.3990579
629	600.995172
630	600.5114389
631	600.1048037
632	599.7606909
633	599.2188364
634	598.7372979
635	598.3061631
636	597.72095
637	597.1304015
638	596.5430575
639	595.8622076
640	595.1470061
641	594.7975531
642	594.7274939
643	594.0890175
644	594.0311392
645	593.5036377
646	593.2153309
647	592.8084749
648	592.0649984
649	591.4635134
650	590.8900581
651	590.3937217
652	589.7591241
653	588.8439976
654	588.4240433
655	588.1952226
656	587.5508923
657	587.5114473
658	586.9949524
659	586.5781026
660	586.2837343
661	585.9838291
662	584.901523
663	584.5765609
664	583.7621024
665	583.2185199
666	582.6041292
667	582.1540739
668	581.7909584
669	581.2758617
670	580.8742182
671	580.8160855
672	580.806386
673	580.3348934
674	579.6981993
675	578.6914115
676	578.307606
677	577.9337806
678	577.3572546
679	577.3106189
680	576.8848249
681	576.1092086
682	575.6164192
683	575.4846742
684	574.7806304
685	574.3277414
686	574.0514012
687	573.5112642
688	572.9193222
689	572.8380122
690	572.8292639
691	572.5408382
692	572.138505
693	571.796901
694	571.3582166
695	571.0837193
696	570.4674462
697	569.7970856
698	569.1701254
699	568.7128861
700	568.6726832
701	568.3434102
702	567.9195568
703	567.4977487
704	567.0280315
705	566.9102412
706	566.6199048
707	566.2628451
708	566.0228456
709	565.7477219
710	565.0437905
711	564.7745911
712	564.7575819
713	564.3380854
714	563.7407089
715	563.3547539
716	562.8423014
717	562.6235521
718	562.1176344
719	561.7517286
720	561.6930288
721	561.4232136
722	560.9571373
723	560.8445733
724	560.4690943
725	560.4379094
726	559.4917197
727	559.0161975
728	558.715592
729	557.9742327
730	557.3397218
731	556.7271225
732	556.6321326
733	556.4772821
734	556.161273
735	555.9410831
736	555.5348813
737	555.2677746
738	554.7985655
739	553.8392677
740	553.6999834
741	553.0676087
742	552.714104
743	552.0716337
744	551.535318
745	551.1331248
746	550.9981449
747	550.6651767
748	550.0962055
749	550.0585739
750	549.5026924
751	548.9210052
752	548.5914768
753	548.3113343
754	547.8339312
755	547.3464498
756	546.462891
757	545.8656868
758	545.326832
759	545.3189743
760	545.017471
761	544.5905215
762	544.2225312
763	544.1953494
764	543.8054568
765	543.3223798
766	542.9611492
767	542.6731645
768	542.3078813
769	541.8407273
770	541.6076623
771	541.1786434
772	540.6741577
773	540.2105152
774	539.1900276
775	539.084646
776	538.7014993
777	538.1672009
778	537.6966627
779	537.3542216
780	536.9740089
781	536.8559689
782	536.6419088
783	536.3925658
784	536.3032116
785	536.0806019
786	536.0733137
787	535.7002465
788	535.5057037
789	535.2632802
790	534.6441201
791	534.3918002
792	534.1561277
793	533.5416765
794	533.2123098
795	532.7408594
796	531.627905
797	531.3998577
798	530.8396501
799	530.3641218
800	529.8740851
801	529.4629785
802	529.0446733
803	528.5048982
804	527.7494819
805	527.5787232
806	527.4193185
807	526.9987825
808	526.6069451
809	526.5479244
810	526.3045918
811	526.1390434
812	525.995994
813	525.3953102
814	524.9478139
815	524.4651087
816	524.0273016
817	523.8320767
818	523.7993371
819	523.5093543
820	523.2220273
821	522.6227921
822	522.4261794
823	522.0798966
824	521.632478
825	521.3462661
826	521.0644694
827	520.6750684
828	519.9257429
829	519.4626988
830	518.8768632
831	518.853573
832	518.6370818
833	518.0497322
834	517.8382413
835	517.4623452
836	517.2246846
837	516.8536129
838	516.8076906
839	516.2631926
840	516.0772261
841	515.5411297
842	515.1629233
843	515.065409
844	514.8992357
845	514.2812352
846	513.4780689
847	513.3562705
848	513.0646314
849	512.5648987
850	512.4921667
851	512.0116156
852	511.7108325
853	510.9971705
854	510.6538951
855	510.3421309
856	509.9483069
857	509.3351276
858	508.7594723
859	508.6090485
860	508.1212066
861	507.7230504
862	507.3954251
863	506.7747561
864	506.7551976
865	506.3023124
866	506.0508048
867	505.9763624
868	505.7193025
869	505.2442919
870	505.2108439
871	504.7554232
872	504.36503
873	503.9927739
874	503.5844643
875	503.3763992
876	503.3689951
877	503.1094818
878	503.0873612
879	502.6198276
880	502.1686407
881	501.8408303
882	501.663423
883	501.3185848
884	500.8652998
885	500.6041155
886	500.4072017
887	500.0410429
888	499.6682501
889	499.1633861
890	498.6766411
891	498.4452839
892	498.0984915
893	497.8203067
894	497.5334199
895	497.0910839
896	496.678083
897	496.3718274
898	496.0673746
899	495.7358759
900	495.2807459
901	494.8752786
902	494.8533984
903	494.7351543
904	494.7140173
905	494.2734395
906	494.0152219
907	493.709938
908	493.4955312
909	493.4261945
910	493.1118286
911	492.7438043
912	492.3531993
913	491.9810984
914	491.7363502
915	491.2404129
916	490.6188682
917	490.4336335
918	490.1774928
919	489.8006636
920	489.7943881
921	489.5162876
922	489.2834503
923	489.0239785
924	488.5514756
925	488.2273241
926	488.0827757
927	487.7410847
928	487.4643043
929	487.4332252
930	487.0810168
931	486.4005706
932	486.0785342
933	485.8623039
934	485.4032138
935	485.0290407
936	484.954161
937	484.7034359
938	484.6167428
939	484.3063733
940	483.988905
941	483.7452388
942	483.5353009
943	483.1445964
944	482.9689048
945	482.6377674
946	482.5063788
947	482.1859224
948	481.5287135
949	481.4403499
950	481.2687654
951	480.9659102
952	480.787873
953	480.3928892
954	480.2232316
955	479.9226934
956	479.7062854
957	479.3832938
958	479.1849676
959	478.8702147
960	478.5142787
961	478.510172
962	478.1518979
963	477.9361463
964	477.6250634
965	477.4354383
966	477.1206246
967	476.8042653
968	476.6231276
969	476.3257745
970	476.2166232
971	475.9884632
972	475.5607958
973	475.4862267
974	475.2554656
975	474.9315577
976	474.7606711
977	474.5975613
978	474.4540782
979	474.1133285
980	474.1069442
981	473.8436249
982	473.5441262
983	473.3621468
984	473.1449863
985	472.9517024
986	472.6543506
987	472.3897444
988	472.1076161
989	471.8204038
990	471.5321195
991	471.3904417
992	471.3001733
993	471.0292342
994	470.7101884
995	470.3862699
996	470.2846598
997	470.0539429
998	469.7728252
999	469.5122788
9567
