iter	Passed	Remaining
341	14993	28847
342	15087	28898
343	15148	28888
344	15225	28907
345	15258	28841
346	15324	28837
347	15387	28829
348	15412	28749
349	15441	28676
350	15514	28685
351	15576	28675
352	15611	28612
353	15678	28610
354	15719	28561
355	15750	28492
356	15798	28455
357	15837	28400
358	15913	28413
359	15981	28412
360	16041	361	15361	16099	362	16362	16156	363	16106	28141
364	16364	16262	365	16263	28171
366	16298	28112
367	16367	16463	368	16368	16514	369	16369	16570	370	16370	16655	371	16371	16691	372	16372	16732	373	16373	16818	374	16374	16927	375	16375	17027	28258
376	17098	28255
377	17234	28360
378	17318	28377
379	17404	28396
380	17474	28390
381	17573	28430
382	17661	28451
383	17731	28444
384	17800	28435
385	17883	28447
386	17915	28377
387	17977	28356
388	18028	28316
389	18101	28312
390	18143	28259
391	18217	28255
392	18257	28199
393	18319	28176
394	18394	28174
395	18473	28176
396	18515	28123
397	18602	28137
398	18652	28095
399	18734	28101
400	18809	28096
401	18877	28081
402	18948	28070
403	19043	28093
404	19094	28052
405	19123	27978
406	19205	27982
407	19297	28000
408	19386	28013
409	19446	27983
410	19512	27963
411	19587	27955
412	19662	27945
413	19752	27958
414	19808	27922
415	19864	27886
416	19939	27876
417	20017	27871
418	20095	27865
419	20196	27890
420	20259	27863
421	20325	27839
422	20408	27838
423	20470	27808
424	20527	27773
425	20625	27791
426	20705	27785
427	20751	27733
428	20810	27699
429	20882	27681
430	20909	27604
431	20977	27581
432	21063	27582
433	21199	27646
434	21290	27653
435	21374	27649
436	21408	27580
437	21482	27563
438	21570	27565
439	21630	27529
440	21683	27485
441	21741	27447
442	21799	27408
443	21846	27356
444	21903	27317
445	21952	27268
446	21966	27175
447	21981	27084
448	21994	26990
449	22008	26899
450	22020	26805
451	22033	26713
452	22048	26623
453	22061	26532
454	22077	26444
455	22088	26351
456	22101	26261
457	22114	26170
458	22126	26079
459	22141	25991
460	22159	25908
461	22173	25820
462	22187	25733
463	22199	25644
464	22213	25556
465	22228	25471
466	22241	25385
467	22256	25299
468	22268	25211
469	22281	25126
470	22296	25041
471	22308	24955
472	22319	24868
473	22334	24784
474	22348	24700
475	22363	24618
476	22375	24533
477	22390	24451
478	22405	24369
479	22420	24288
480	22433	24206
481	22445	24122
482	22459	24039
483	22472	23958
484	22492	23883
485	22506	23803
486	22521	23723
487	22537	23646
488	22551	23565
489	22566	23487
490	22580	23408
491	22596	23331
492	22609	23252
493	22623	23172
494	22636	23093
495	22652	23017
496	22665	22938
497	22677	22859
498	22693	22784
499	22705	22705
500	22719	22629
501	22736	22555
502	22750	22479
503	22765	22403
504	22781	22330
505	22796	22255
506	22809	22179
507	22823	22104
508	22837	22029
509	22854	21958
510	22868	21883
511	22881	21809
512	22894	21734
513	22906	21658
514	22918	21583
515	22931	21509
516	22948	21439
517	22964	21368
518	22978	21295
519	22991	21223
520	23006	21152
521	23022	21081
522	23040	21014
523	23055	20943
524	23077	20879
525	23091	20808
526	23106	20738
527	23122	20669
528	23135	20599
529	23153	20532
530	23171	20466
531	23187	20398
532	23199	20327
533	23213	20257
534	23224	20186
535	23241	20119
536	23254	20050
537	23268	19981
538	23282	19913
539	23293	19842
540	23308	19775
541	23321	19707
542	23339	19642
543	23354	19576
544	23368	19509
545	23386	19445
546	23403	19381
547	23419	19316
548	23434	19251
549	23445	19182
550	23459	19116
551	23473	19050
552	23487	18985
553	23501	18919
554	23513	18853
555	23527	18788
556	23543	18724
557	23555	18658
558	23571	18595
559	23582	18529
560	23600	18467
561	23613	18403
562	23624	18337
563	23636	18272
564	23654	18211
565	23667	18148
566	23681	18085
567	23699	18025
568	23716	17964
569	23730	17902
570	23743	17839
571	23757	17776
572	23774	17716
573	23786	17653
574	23801	17592
575	23817	17532
576	23832	17471
577	23846	17410
578	23858	17347
579	23872	17286
580	23885	17225
581	23899	17164
582	23912	17103
583	23926	17043
584	23938	16981
585	23951	16921
586	23962	16859
587	23975	16799
588	23992	16741
589	24006	16682
590	24022	16625
591	24037	16566
592	24053	16508
593	24066	16449
594	24080	16390
595	24094	16332
596	24109	16274
597	24125	16218
598	24143	16163
599	24159	16106
600	24174	16049
601	24189	15992
602	24202	15934
603	24215	15876
604	24230	15819
605	24244	15762
606	24256	15704
607	24267	15646
608	24284	15591
609	24297	15534
610	24311	15478
611	24324	15421
612	24341	15367
613	24353	15310
614	24369	15255
615	24383	15200
616	24399	15145
617	24409	15087
618	24425	15034
619	24439	14979
620	24452	14923
621	24467	14869
622	24480	14813
623	24494	14759
624	24507	14704
625	24522	14650
626	24542	14600
627	24555	14545
628	24566	14490
629	24580	14436
630	24598	14385
631	24612	14331
632	24627	14278
633	24640	14224
634	24655	14172
635	24669	14118
636	24683	14065
637	24700	14015
638	24714	13962
639	24729	13910
640	24746	13859
641	24761	13807
642	24775	13755
643	24790	13704
644	24803	13651
645	24815	13598
646	24829	13546
647	24844	13495
648	24859	13444
649	24872	13393
650	24889	13343
651	24901	13291
652	24914	13239
653	24927	13187
654	24940	13136
655	24954	13085
656	24968	13035
657	24984	12985
658	24996	12934
659	25011	12884
660	25026	12835
661	25042	12785
662	25055	12735
663	25069	12685
664	25084	12636
665	25101	12588
666	25116	12539
667	25129	12489
668	25143	12440
669	25161	12392
670	25175	12343
671	25190	12295
672	25205	12246
673	25219	12198
674	25234	12149
675	25252	12103
676	25266	12054
677	25282	12007
678	25298	11959
679	25312	11911
680	25324	11862
681	25334	11813
682	25348	11765
683	25360	11716
684	25372	11667
685	25393	11623
686	25407	11575
687	25422	11528
688	25433	11480
689	25445	11431
690	25454	11382
691	25468	11335
692	25482	11288
693	25493	11240
694	25506	11193
695	25518	11145
696	25531	11098
697	25543	11051
698	25557	11005
699	25569	10958
700	25582	10911
701	25596	10865
702	25613	10821
703	25627	10775
704	25642	10729
705	25655	10683
706	25670	10638
707	25685	10593
708	25698	10547
709	25713	10502
710	25730	10458
711	25742	10412
712	25753	10366
713	25765	10320
714	25776	10274
715	25791	10230
716	25806	10185
717	25821	10141
718	25834	10096
719	25845	10050
720	25857	10005
721	25870	9961
722	25885	9917
723	25900	9873
724	25915	9830
725	25928	9785
726	25943	9742
727	25956	9698
728	25969	9653
729	25983	9610
730	25995	9566
731	26010	9522
732	26021	9478
733	26033	9434
734	26045	9390
735	26060	9347
736	26074	9304
737	26086	9260
738	26101	9218
739	26113	9175
740	26128	9132
741	26145	9091
742	26156	9047
743	26172	9005
744	26185	8962
745	26199	8920
746	26214	8878
747	26225	8835
748	26237	8792
749	26251	8750
750	26267	8709
751	26283	8668
752	26297	8626
753	26313	8584
754	26326	8542
755	26340	8501
756	26353	8459
757	26370	8419
758	26384	8377
759	26397	8335
760	26414	8295
761	26430	8255
762	26442	8213
763	26454	8171
764	26466	8130
765	26481	8089
766	26494	8048
767	26506	8007
768	26520	7966
769	26535	7926
770	26549	7885
771	26563	7845
772	26574	7803
773	26591	7764
774	26607	7724
775	26621	7684
776	26634	7644
777	26645	7603
778	26661	7563
779	26676	7524
780	26687	7483
781	26706	7444
782	26717	7404
783	26730	7364
784	26744	7325
785	26759	7285
786	26774	7246
787	26789	7207
788	26807	7168
789	26820	7129
790	26834	7090
791	26849	7051
792	26861	7011
793	26876	6972
794	26889	6933
795	26905	6895
796	26919	6856
797	26932	6817
798	26947	6778
799	26960	6740
800	26975	6701
801	26992	6664
802	27005	6625
803	27018	6586
804	27033	6548
805	27046	6510
806	27064	6472
807	27078	6434
808	27095	6397
809	27108	6358
810	27124	6321
811	27139	6283
812	27151	6245
813	27167	6207
814	27182	6170
815	27195	6132
816	27211	6095
817	27225	6057
818	27239	6020
819	27252	5982
820	27265	5944
821	27280	5907
822	27293	5869
823	27306	5832
824	27318	5794
825	27334	5758
826	27346	5720
827	27360	5683
828	27375	5646
829	27389	5609
830	27401	5572
831	27413	5535
832	27426	5498
833	27441	5461
834	27455	5425
835	27470	5388
836	27486	5352
837	27504	5317
838	27519	5280
839	27534	5244
840	27549	5208
841	27562	5171
842	27575	5135
843	27589	5099
844	27601	5062
845	27618	5027
846	27630	4991
847	27644	4955
848	27659	4919
849	27670	4882
850	27680	4846
851	27691	4810
852	27702	4774
853	27715	4738
854	27726	4702
855	27739	4666
856	27752	4630
857	27768	4595
858	27783	4560
859	27794	4524
860	27806	4489
861	27820	4453
862	27834	4418
863	27846	4383
864	27859	4348
865	27873	4313
866	27883	4277
867	27896	4242
868	27910	4207
869	27922	4172
870	27933	4137
871	27946	4102
872	27957	4067
873	27969	4032
874	27983	3997
875	27997	3963
876	28009	3928
877	28019	3893
878	28034	3859
879	28048	3824
880	28056	3789
881	28068	3755
882	28081	3720
883	28092	3686
884	28101	3651
885	28115	3617
886	28129	3583
887	28142	3549
888	28156	3515
889	28172	3482
890	28186	3448
891	28198	3414
892	28212	3380
893	28226	3346
894	28236	3312
895	28249	3278
896	28259	3244
897	28269	3211
898	28278	3177
899	28287	3143
900	28299	3109
901	28310	3075
902	28319	3042
903	28330	3008
904	28341	2975
905	28352	2941
906	28363	2908
907	28375	2875
908	28386	2841
909	28397	2808
910	28409	2775
911	28421	2742
912	28432	2709
913	28445	2676
914	28456	2643
915	28467	2610
916	28479	2577
917	28490	2544
918	28501	2512
919	28513	2479
920	28524	2446
921	28537	2414
922	28547	2381
923	28557	2348
924	28566	2316
925	28576	2283
926	28586	2251
927	28596	2218
928	28604	2186
929	28614	2153
930	28625	2121
931	28634	2089
932	28643	2056
933	28653	2024
934	28663	1992
935	28673	1960
936	28683	1928
937	28691	1896
938	28700	1864
939	28711	1832
940	28719	1800
941	28728	1768
942	28739	1737
943	28748	1705
944	28759	1673
945	28767	1642
946	28775	1610
947	28784	1578
948	28791	1547
949	28797	1515
950	28804	1484
951	28811	1452
952	28820	1421
953	28829	1390
954	28838	1358
955	28847	1327
956	28855	1296
957	28863	1265
958	28871	1234
959	28877	1203
960	28884	1172
961	28892	1141
962	28899	1110
963	28906	1079
964	28914	1048
965	28922	1017
966	28929	987
967	28936	956
968	28944	925
969	28951	895
970	28959	864
971	28967	834
972	28975	804
973	28982	773
974	28988	743
975	28995	713
976	29002	682
977	29009	652
978	29016	622
979	29023	592
980	29030	562
981	29036	532
982	29042	502
983	29048	472
984	29054	442
985	29060	412
986	29067	382
987	29074	353
988	29081	323
989	29086	293
990	29091	264
991	29096	234
992	29101	205
993	29106	175
994	29110	146
995	29115	116
996	29121	87
997	29126	58
998	29131	29
999	29137	0
